RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name
294,788,BRA,SANTANA Tele (BRA),N,18,BATISTA
294,788,ITA,BEARZOT Enzo (ITA),N,17,Daniele MASSARO
294,788,BRA,SANTANA Tele (BRA),N,19,RENATO
294,788,ITA,BEARZOT Enzo (ITA),N,18,Alessandro ALTOBELLI
294,788,BRA,SANTANA Tele (BRA),N,20,ROBERTO DINAMITE
294,788,ITA,BEARZOT Enzo (ITA),N,21,Franco SELVAGGI
294,788,BRA,SANTANA Tele (BRA),N,21,DIRCEU
294,788,ITA,BEARZOT Enzo (ITA),N,22,Giovanni GALLI
294,788,BRA,SANTANA Tele (BRA),N,22,CARLOS
294,877,ESP,SANTAMARIA Jose (URU),S,1,Luis ARCONADA
294,877,ENG,GREENWOOD Ron (ENG),S,22,Peter SHILTON
294,877,ESP,SANTAMARIA Jose (URU),S,2,Jose Antonio CAMACHO
294,877,ENG,GREENWOOD Ron (ENG),S,4,Terry BUTCHER
294,877,ESP,SANTAMARIA Jose (URU),S,3,Rafael GORDILLO
294,877,ENG,GREENWOOD Ron (ENG),S,8,Trevor FRANCIS
294,877,ESP,SANTAMARIA Jose (URU),S,4,Miguel ALONSO
294,877,ENG,GREENWOOD Ron (ENG),S,11,Paul MARINER
294,877,ESP,SANTAMARIA Jose (URU),S,5,Miguel TENDILLO
294,877,ENG,GREENWOOD Ron (ENG),S,12,Mick MILLS
294,877,ESP,SANTAMARIA Jose (URU),S,6,Jose ALEXANKO
294,877,ENG,GREENWOOD Ron (ENG),S,15,Graham RIX
294,877,ESP,SANTAMARIA Jose (URU),S,9,Jesus SATRUSTEGUI
294,877,ENG,GREENWOOD Ron (ENG),S,16,Bryan ROBSON
294,877,ESP,SANTAMARIA Jose (URU),S,10,Jesus ZAMORA
294,877,ENG,GREENWOOD Ron (ENG),S,17,Kenny SANSOM
294,877,ESP,SANTAMARIA Jose (URU),S,12,Santiago URQUIAGA
294,877,ENG,GREENWOOD Ron (ENG),S,18,Phil THOMPSON
294,877,ESP,SANTAMARIA Jose (URU),S,15,Enrique SAURA
294,877,ENG,GREENWOOD Ron (ENG),S,19,Ray WILKINS
294,877,ESP,SANTAMARIA Jose (URU),S,19,SANTILLANA
294,877,ENG,GREENWOOD Ron (ENG),S,21,Tony WOODCOCK
294,877,ESP,SANTAMARIA Jose (URU),N,7,JUANITO
294,877,ENG,GREENWOOD Ron (ENG),N,1,Ray CLEMENCE
294,877,ESP,SANTAMARIA Jose (URU),N,8,Joaquin ALONSO
294,877,ENG,GREENWOOD Ron (ENG),N,2,Viv ANDERSON
294,877,ESP,SANTAMARIA Jose (URU),N,11,LOPEZ UFARTE
294,877,ENG,GREENWOOD Ron (ENG),N,3,Trevor BROOKING
294,877,ESP,SANTAMARIA Jose (URU),N,13,Manuel JIMENEZ
294,877,ENG,GREENWOOD Ron (ENG),N,5,Steve COPPELL
294,877,ESP,SANTAMARIA Jose (URU),N,14,Antonio MACEDA
294,877,ENG,GREENWOOD Ron (ENG),N,6,Steve FOSTER
294,877,ESP,SANTAMARIA Jose (URU),N,16,Jose SANCHEZ
294,877,ENG,GREENWOOD Ron (ENG),N,7,Kevin KEEGAN
294,877,ESP,SANTAMARIA Jose (URU),N,17,Ricardo GALLEGO
294,877,ENG,GREENWOOD Ron (ENG),N,9,Glenn HODDLE
294,877,ESP,SANTAMARIA Jose (URU),N,18,Pedro URALDE
294,877,ENG,GREENWOOD Ron (ENG),N,10,Terry McDERMOTT
294,877,ESP,SANTAMARIA Jose (URU),N,20,QUINI
294,877,ENG,GREENWOOD Ron (ENG),N,13,Joe CORRIGAN
294,877,ESP,SANTAMARIA Jose (URU),N,21,Francisco URRUTICOECHEA
294,877,ENG,GREENWOOD Ron (ENG),N,14,Philip NEAL
294,877,ESP,SANTAMARIA Jose (URU),N,22,MIGUEL ANGEL
294,877,ENG,GREENWOOD Ron (ENG),N,20,Peter WITHE
295,996,POL,PIECHNICZEK Antoni (POL),S,1,Jozef MLYNARCZYK
295,996,ITA,BEARZOT Enzo (ITA),S,1,Dino ZOFF
295,996,POL,PIECHNICZEK Antoni (POL),S,2,Marek DZIUBA
295,996,ITA,BEARZOT Enzo (ITA),S,3,Giuseppe BERGOMI
295,996,POL,PIECHNICZEK Antoni (POL),S,3,Janusz KUPCEWICZ
295,996,ITA,BEARZOT Enzo (ITA),S,4,Antonio CABRINI
295,996,POL,PIECHNICZEK Antoni (POL),S,5,Pawel JANAS
295,996,ITA,BEARZOT Enzo (ITA),S,5,Fulvio COLLOVATI
295,996,POL,PIECHNICZEK Antoni (POL),S,8,Waldemar MATYSIK
295,996,ITA,BEARZOT Enzo (ITA),S,7,Gaetano SCIREA
295,996,POL,PIECHNICZEK Antoni (POL),S,9,Wladyslaw ZMUDA
295,996,ITA,BEARZOT Enzo (ITA),S,9,Giancarlo ANTOGNONI
295,996,POL,PIECHNICZEK Antoni (POL),S,10,Stefan MAJEWSKI
295,996,ITA,BEARZOT Enzo (ITA),S,13,Gabriele ORIALI
295,996,POL,PIECHNICZEK Antoni (POL),S,11,Wlodimierz SMOLAREK
295,996,ITA,BEARZOT Enzo (ITA),S,14,Marco TARDELLI
295,996,POL,PIECHNICZEK Antoni (POL),S,13,Andrzej BUNCOL
295,996,ITA,BEARZOT Enzo (ITA),S,16,Bruno CONTI
295,996,POL,PIECHNICZEK Antoni (POL),S,15,Wlodzimierz CIOLEK
295,996,ITA,BEARZOT Enzo (ITA),S,19,Francesco GRAZIANI
295,996,POL,PIECHNICZEK Antoni (POL),S,16,Grzegorz LATO
295,996,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI
295,996,POL,PIECHNICZEK Antoni (POL),N,4,Tadeusz DOLNY
295,996,ITA,BEARZOT Enzo (ITA),N,2,Franco BARESI
295,996,POL,PIECHNICZEK Antoni (POL),N,6,Piotr SKROBOWSKI
295,996,ITA,BEARZOT Enzo (ITA),N,6,Claudio GENTILE
295,996,POL,PIECHNICZEK Antoni (POL),N,7,Jan JALOCHA
295,996,ITA,BEARZOT Enzo (ITA),N,8,Pietro VIERCHOWOD
295,996,POL,PIECHNICZEK Antoni (POL),N,12,Roman WOJCICKI
295,996,ITA,BEARZOT Enzo (ITA),N,10,Giuseppe DOSSENA
295,996,POL,PIECHNICZEK Antoni (POL),N,14,Andrzej PALASZ
295,996,ITA,BEARZOT Enzo (ITA),N,11,Giampiero MARINI
295,996,POL,PIECHNICZEK Antoni (POL),N,17,Andrzej SZARMACH
295,996,ITA,BEARZOT Enzo (ITA),N,12,Ivano BORDON
295,996,POL,PIECHNICZEK Antoni (POL),N,18,Marek KUSTO
295,996,ITA,BEARZOT Enzo (ITA),N,15,Franco CAUSIO
295,996,POL,PIECHNICZEK Antoni (POL),N,19,Andrzej IWAN
295,996,ITA,BEARZOT Enzo (ITA),N,17,Daniele MASSARO
295,996,POL,PIECHNICZEK Antoni (POL),N,20,Zbigniew BONIEK
295,996,ITA,BEARZOT Enzo (ITA),N,18,Alessandro ALTOBELLI
295,996,POL,PIECHNICZEK Antoni (POL),N,21,Jacek KAZIMIERSKI
295,996,ITA,BEARZOT Enzo (ITA),N,21,Franco SELVAGGI
295,996,POL,PIECHNICZEK Antoni (POL),N,22,Piotr MOWLIK
295,996,ITA,BEARZOT Enzo (ITA),N,22,Giovanni GALLI
295,914,FRG,DERWALL Jupp (GER),S,1,Harald SCHUMACHER
295,914,FRA,HIDALGO Michel (FRA),S,22,Jean Luc ETTORI
295,914,FRG,DERWALL Jupp (GER),S,2,Hans Peter BRIEGEL
295,914,FRA,HIDALGO Michel (FRA),S,2,Manuel AMOROS
295,914,FRG,DERWALL Jupp (GER),S,3,Paul BREITNER
295,914,FRA,HIDALGO Michel (FRA),S,4,Maxime BOSSIS
295,914,FRG,DERWALL Jupp (GER),S,4,Karl Heinz FOERSTER
295,914,FRA,HIDALGO Michel (FRA),S,5,Gerard JANVION
295,914,FRG,DERWALL Jupp (GER),S,5,Bernd FOERSTER
295,914,FRA,HIDALGO Michel (FRA),S,8,Marius TRESOR
295,914,FRG,DERWALL Jupp (GER),S,6,Wolfgang DREMMLER
295,914,FRA,HIDALGO Michel (FRA),S,9,Bernard GENGHINI
295,914,FRG,DERWALL Jupp (GER),S,7,Pierre LITTBARSKI
295,914,FRA,HIDALGO Michel (FRA),S,10,Michel PLATINI
295,914,FRG,DERWALL Jupp (GER),S,8,Klaus FISCHER
295,914,FRA,HIDALGO Michel (FRA),S,12,Alain GIRESSE
295,914,FRG,DERWALL Jupp (GER),S,14,Felix MAGATH
295,914,FRA,HIDALGO Michel (FRA),S,14,Jean TIGANA
295,914,FRG,DERWALL Jupp (GER),S,15,Uli STIELIKE
295,914,FRA,HIDALGO Michel (FRA),S,18,Dominique ROCHETEAU
295,914,FRG,DERWALL Jupp (GER),S,20,Manfred KALTZ
295,914,FRA,HIDALGO Michel (FRA),S,19,Didier SIX
295,914,FRG,DERWALL Jupp (GER),N,9,Horst HRUBESCH
295,914,FRA,HIDALGO Michel (FRA),N,1,Dominique BARATELLI
295,914,FRG,DERWALL Jupp (GER),N,10,Hansi MUELLER
295,914,FRA,HIDALGO Michel (FRA),N,3,Patrick BATTISTON
295,914,FRG,DERWALL Jupp (GER),N,11,Karl-Heinz RUMMENIGGE
295,914,FRA,HIDALGO Michel (FRA),N,6,Christian LOPEZ
295,914,FRG,DERWALL Jupp (GER),N,12,Wilfried HANNES
295,914,FRA,HIDALGO Michel (FRA),N,7,Philippe MAHUT
295,914,FRG,DERWALL Jupp (GER),N,13,Uwe REINDERS
295,914,FRA,HIDALGO Michel (FRA),N,11,Rene GIRARD
295,914,FRG,DERWALL Jupp (GER),N,16,Thomas ALLOFS
295,914,FRA,HIDALGO Michel (FRA),N,13,Jean Francois LARIOS
295,914,FRG,DERWALL Jupp (GER),N,17,Stephan ENGELS
295,914,FRA,HIDALGO Michel (FRA),N,15,Bruno BELLONE
295,914,FRG,DERWALL Jupp (GER),N,18,Lothar MATTHAEUS
295,914,FRA,HIDALGO Michel (FRA),N,16,Alain COURIOL
295,914,FRG,DERWALL Jupp (GER),N,19,Holger HIERONYMUS
295,914,FRA,HIDALGO Michel (FRA),N,17,Bernard LACOMBE
295,914,FRG,DERWALL Jupp (GER),N,21,Bernd FRANKE
295,914,FRA,HIDALGO Michel (FRA),N,20,Gerard SOLER
295,914,FRG,DERWALL Jupp (GER),N,22,Eike IMMEL
295,914,FRA,HIDALGO Michel (FRA),N,21,Jean CASTANEDA
676,921,POL,PIECHNICZEK Antoni (POL),S,1,Jozef MLYNARCZYK
676,921,FRA,HIDALGO Michel (FRA),S,21,Jean CASTANEDA
676,921,POL,PIECHNICZEK Antoni (POL),S,2,Marek DZIUBA
676,921,FRA,HIDALGO Michel (FRA),S,2,Manuel AMOROS
676,921,POL,PIECHNICZEK Antoni (POL),S,3,Janusz KUPCEWICZ
676,921,FRA,HIDALGO Michel (FRA),S,5,Gerard JANVION
676,921,POL,PIECHNICZEK Antoni (POL),S,5,Pawel JANAS
676,921,FRA,HIDALGO Michel (FRA),S,7,Philippe MAHUT
676,921,POL,PIECHNICZEK Antoni (POL),S,8,Waldemar MATYSIK
676,921,FRA,HIDALGO Michel (FRA),S,8,Marius TRESOR
676,921,POL,PIECHNICZEK Antoni (POL),S,9,Wladyslaw ZMUDA
676,921,FRA,HIDALGO Michel (FRA),S,11,Rene GIRARD
676,921,POL,PIECHNICZEK Antoni (POL),S,10,Stefan MAJEWSKI
676,921,FRA,HIDALGO Michel (FRA),S,13,Jean Francois LARIOS
676,921,POL,PIECHNICZEK Antoni (POL),S,13,Andrzej BUNCOL
676,921,FRA,HIDALGO Michel (FRA),S,14,Jean TIGANA
676,921,POL,PIECHNICZEK Antoni (POL),S,16,Grzegorz LATO
676,921,FRA,HIDALGO Michel (FRA),S,15,Bruno BELLONE
676,921,POL,PIECHNICZEK Antoni (POL),S,17,Andrzej SZARMACH
676,921,FRA,HIDALGO Michel (FRA),S,16,Alain COURIOL
676,921,POL,PIECHNICZEK Antoni (POL),S,20,Zbigniew BONIEK
676,921,FRA,HIDALGO Michel (FRA),S,20,Gerard SOLER
676,921,POL,PIECHNICZEK Antoni (POL),N,4,Tadeusz DOLNY
676,921,FRA,HIDALGO Michel (FRA),N,1,Dominique BARATELLI
676,921,POL,PIECHNICZEK Antoni (POL),N,6,Piotr SKROBOWSKI
676,921,FRA,HIDALGO Michel (FRA),N,3,Patrick BATTISTON
676,921,POL,PIECHNICZEK Antoni (POL),N,7,Jan JALOCHA
676,921,FRA,HIDALGO Michel (FRA),N,4,Maxime BOSSIS
676,921,POL,PIECHNICZEK Antoni (POL),N,11,Wlodimierz SMOLAREK
676,921,FRA,HIDALGO Michel (FRA),N,6,Christian LOPEZ
676,921,POL,PIECHNICZEK Antoni (POL),N,12,Roman WOJCICKI
676,921,FRA,HIDALGO Michel (FRA),N,9,Bernard GENGHINI
676,921,POL,PIECHNICZEK Antoni (POL),N,14,Andrzej PALASZ
676,921,FRA,HIDALGO Michel (FRA),N,10,Michel PLATINI
676,921,POL,PIECHNICZEK Antoni (POL),N,15,Wlodzimierz CIOLEK
676,921,FRA,HIDALGO Michel (FRA),N,12,Alain GIRESSE
676,921,POL,PIECHNICZEK Antoni (POL),N,18,Marek KUSTO
676,921,FRA,HIDALGO Michel (FRA),N,17,Bernard LACOMBE
676,921,POL,PIECHNICZEK Antoni (POL),N,19,Andrzej IWAN
676,921,FRA,HIDALGO Michel (FRA),N,18,Dominique ROCHETEAU
676,921,POL,PIECHNICZEK Antoni (POL),N,21,Jacek KAZIMIERSKI
676,921,FRA,HIDALGO Michel (FRA),N,19,Didier SIX
676,921,POL,PIECHNICZEK Antoni (POL),N,22,Piotr MOWLIK
676,921,FRA,HIDALGO Michel (FRA),N,22,Jean Luc ETTORI
3475,923,ITA,BEARZOT Enzo (ITA),S,1,Dino ZOFF
3475,923,FRG,DERWALL Jupp (GER),S,1,Harald SCHUMACHER
3475,923,ITA,BEARZOT Enzo (ITA),S,3,Giuseppe BERGOMI
3475,923,FRG,DERWALL Jupp (GER),S,2,Hans Peter BRIEGEL
3475,923,ITA,BEARZOT Enzo (ITA),S,4,Antonio CABRINI
3475,923,FRG,DERWALL Jupp (GER),S,3,Paul BREITNER
3475,923,ITA,BEARZOT Enzo (ITA),S,5,Fulvio COLLOVATI
3475,923,FRG,DERWALL Jupp (GER),S,4,Karl Heinz FOERSTER
3475,923,ITA,BEARZOT Enzo (ITA),S,6,Claudio GENTILE
3475,923,FRG,DERWALL Jupp (GER),S,5,Bernd FOERSTER
3475,923,ITA,BEARZOT Enzo (ITA),S,7,Gaetano SCIREA
3475,923,FRG,DERWALL Jupp (GER),S,6,Wolfgang DREMMLER
3475,923,ITA,BEARZOT Enzo (ITA),S,13,Gabriele ORIALI
3475,923,FRG,DERWALL Jupp (GER),S,7,Pierre LITTBARSKI
3475,923,ITA,BEARZOT Enzo (ITA),S,14,Marco TARDELLI
3475,923,FRG,DERWALL Jupp (GER),S,8,Klaus FISCHER
3475,923,ITA,BEARZOT Enzo (ITA),S,16,Bruno CONTI
3475,923,FRG,DERWALL Jupp (GER),S,11,Karl-Heinz RUMMENIGGE
3475,923,ITA,BEARZOT Enzo (ITA),S,19,Francesco GRAZIANI
3475,923,FRG,DERWALL Jupp (GER),S,15,Uli STIELIKE
3475,923,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI
3475,923,FRG,DERWALL Jupp (GER),S,20,Manfred KALTZ
3475,923,ITA,BEARZOT Enzo (ITA),N,2,Franco BARESI
3475,923,FRG,DERWALL Jupp (GER),N,9,Horst HRUBESCH
3475,923,ITA,BEARZOT Enzo (ITA),N,8,Pietro VIERCHOWOD
3475,923,FRG,DERWALL Jupp (GER),N,10,Hansi MUELLER
3475,923,ITA,BEARZOT Enzo (ITA),N,9,Giancarlo ANTOGNONI
3475,923,FRG,DERWALL Jupp (GER),N,12,Wilfried HANNES
3475,923,ITA,BEARZOT Enzo (ITA),N,10,Giuseppe DOSSENA
3475,923,FRG,DERWALL Jupp (GER),N,13,Uwe REINDERS
3475,923,ITA,BEARZOT Enzo (ITA),N,11,Giampiero MARINI
3475,923,FRG,DERWALL Jupp (GER),N,14,Felix MAGATH
3475,923,ITA,BEARZOT Enzo (ITA),N,12,Ivano BORDON
3475,923,FRG,DERWALL Jupp (GER),N,16,Thomas ALLOFS
3475,923,ITA,BEARZOT Enzo (ITA),N,15,Franco CAUSIO
3475,923,FRG,DERWALL Jupp (GER),N,17,Stephan ENGELS
3475,923,ITA,BEARZOT Enzo (ITA),N,17,Daniele MASSARO
3475,923,FRG,DERWALL Jupp (GER),N,18,Lothar MATTHAEUS
3475,923,ITA,BEARZOT Enzo (ITA),N,18,Alessandro ALTOBELLI
3475,923,FRG,DERWALL Jupp (GER),N,19,Holger HIERONYMUS
3475,923,ITA,BEARZOT Enzo (ITA),N,21,Franco SELVAGGI
3475,923,FRG,DERWALL Jupp (GER),N,21,Bernd FRANKE
3475,923,ITA,BEARZOT Enzo (ITA),N,22,Giovanni GALLI
3475,923,FRG,DERWALL Jupp (GER),N,22,Eike IMMEL
308,459,BUL,VUTSOV Ivan (BUL),S,1,Borislav MIHAYLOV
308,459,ITA,BEARZOT Enzo (ITA),S,1,Giovanni GALLI
308,459,BUL,VUTSOV Ivan (BUL),S,2,Nasko SIRAKOV
308,459,ITA,BEARZOT Enzo (ITA),S,2,Giuseppe BERGOMI
308,459,BUL,VUTSOV Ivan (BUL),S,3,Nikolai ARABOV
308,459,ITA,BEARZOT Enzo (ITA),S,3,Antonio CABRINI
308,459,BUL,VUTSOV Ivan (BUL),S,5,Georgi DIMITROV
308,459,ITA,BEARZOT Enzo (ITA),S,6,Gaetano SCIREA
308,459,BUL,VUTSOV Ivan (BUL),S,7,Bozhidar ISKRENOV
308,459,ITA,BEARZOT Enzo (ITA),S,8,Pietro VIERCHOWOD
308,459,BUL,VUTSOV Ivan (BUL),S,8,Ayan SADKOV
308,459,ITA,BEARZOT Enzo (ITA),S,10,Salvatore BAGNI
308,459,BUL,VUTSOV Ivan (BUL),S,9,Stoicho MLADENOV
308,459,ITA,BEARZOT Enzo (ITA),S,13,Fernando DE NAPOLI
308,459,BUL,VUTSOV Ivan (BUL),S,10,Zhivko GOSPODINOV
308,459,ITA,BEARZOT Enzo (ITA),S,14,Antonio DI GENNARO
308,459,BUL,VUTSOV Ivan (BUL),S,11,Plamen GETOV
308,459,ITA,BEARZOT Enzo (ITA),S,16,Bruno CONTI
308,459,BUL,VUTSOV Ivan (BUL),S,12,Radoslav ZDRAVKOV
308,459,ITA,BEARZOT Enzo (ITA),S,18,Alessandro ALTOBELLI
308,459,BUL,VUTSOV Ivan (BUL),S,13,Aleksandar MARKOV
308,459,ITA,BEARZOT Enzo (ITA),S,19,Giuseppe GALDERISI
308,459,BUL,VUTSOV Ivan (BUL),N,4,Petar PETROV
308,459,ITA,BEARZOT Enzo (ITA),N,4,Fulvio COLLOVATI
308,459,BUL,VUTSOV Ivan (BUL),N,6,Andrei ZHELYAZKOV
308,459,ITA,BEARZOT Enzo (ITA),N,5,Sebastiano NELA
308,459,BUL,VUTSOV Ivan (BUL),N,14,Plamen MARKOV
308,459,ITA,BEARZOT Enzo (ITA),N,7,Roberto TRICELLA
308,459,BUL,VUTSOV Ivan (BUL),N,15,Georgi YORDANOV
308,459,ITA,BEARZOT Enzo (ITA),N,9,Carlo ANCELOTTI
308,459,BUL,VUTSOV Ivan (BUL),N,16,Vasil DRAGOLOV
308,459,ITA,BEARZOT Enzo (ITA),N,11,Giuseppe BARESI
308,459,BUL,VUTSOV Ivan (BUL),N,17,Hristo KOLEV
308,459,ITA,BEARZOT Enzo (ITA),N,12,Franco TANCREDI
308,459,BUL,VUTSOV Ivan (BUL),N,18,Boycho VELICHKOV
308,459,ITA,BEARZOT Enzo (ITA),N,15,Marco TARDELLI
308,459,BUL,VUTSOV Ivan (BUL),N,19,Atanas PASHEV
308,459,ITA,BEARZOT Enzo (ITA),N,17,Gianluca VIALLI
308,459,BUL,VUTSOV Ivan (BUL),N,20,Kostadin KOSTADINOV
308,459,ITA,BEARZOT Enzo (ITA),N,20,Paolo ROSSI
308,459,BUL,VUTSOV Ivan (BUL),N,21,Ilia DYAKOV
308,459,ITA,BEARZOT Enzo (ITA),N,21,Aldo SERENA
308,459,BUL,VUTSOV Ivan (BUL),N,22,Ilia VALOV
308,459,ITA,BEARZOT Enzo (ITA),N,22,Walter ZENGA
308,468,CAN,WAITERS Tony (ENG),S,22,Paul DOLAN
308,468,FRA,MICHEL Henri (FRA),S,1,Joel BATS
308,468,CAN,WAITERS Tony (ENG),S,2,Bob LENARDUZZI
308,468,FRA,MICHEL Henri (FRA),S,2,Manuel AMOROS
308,468,CAN,WAITERS Tony (ENG),S,3,Bruce WILSON
308,468,FRA,MICHEL Henri (FRA),S,4,Patrick BATTISTON
308,468,CAN,WAITERS Tony (ENG),S,4,Randy RAGAN
308,468,FRA,MICHEL Henri (FRA),S,6,Maxime BOSSIS
308,468,CAN,WAITERS Tony (ENG),S,6,Ian BRIDGE
308,468,FRA,MICHEL Henri (FRA),S,8,Thierry TUSSEAU
308,468,CAN,WAITERS Tony (ENG),S,7,Carl VALENTINE
308,468,FRA,MICHEL Henri (FRA),S,9,Luis FERNANDEZ
308,468,CAN,WAITERS Tony (ENG),S,10,Igor VRABLIC
308,468,FRA,MICHEL Henri (FRA),S,10,Michel PLATINI
308,468,CAN,WAITERS Tony (ENG),S,11,Mike SWEENEY
308,468,FRA,MICHEL Henri (FRA),S,12,Alain GIRESSE
308,468,CAN,WAITERS Tony (ENG),S,12,Randy SAMUEL
308,468,FRA,MICHEL Henri (FRA),S,14,Jean TIGANA
308,468,CAN,WAITERS Tony (ENG),S,15,Paul JAMES
308,468,FRA,MICHEL Henri (FRA),S,17,Jean-Pierre PAPIN
308,468,CAN,WAITERS Tony (ENG),S,17,David NORMAN
308,468,FRA,MICHEL Henri (FRA),S,18,Dominique ROCHETEAU
308,468,CAN,WAITERS Tony (ENG),N,1,Tino LETTIERI
308,468,FRA,MICHEL Henri (FRA),N,3,William AYACHE
308,468,CAN,WAITERS Tony (ENG),N,5,Terence MOORE
308,468,FRA,MICHEL Henri (FRA),N,5,Michel BIBARD
308,468,CAN,WAITERS Tony (ENG),N,8,Gerry GRAY
308,468,FRA,MICHEL Henri (FRA),N,7,Yvon LE ROUX
308,468,CAN,WAITERS Tony (ENG),N,9,Branko SEGOTA
308,468,FRA,MICHEL Henri (FRA),N,11,Jean-Marc FERRERI
308,468,CAN,WAITERS Tony (ENG),N,13,George PAKOS
308,468,FRA,MICHEL Henri (FRA),N,13,Bernard GENGHINI
308,468,CAN,WAITERS Tony (ENG),N,14,Dale MITCHELL
308,468,FRA,MICHEL Henri (FRA),N,15,Philippe VERCRUYSSE
308,468,CAN,WAITERS Tony (ENG),N,16,Gregory ION
308,468,FRA,MICHEL Henri (FRA),N,16,Bruno BELLONE
308,468,CAN,WAITERS Tony (ENG),N,18,James LOWERY
308,468,FRA,MICHEL Henri (FRA),N,19,Yannick STOPYRA
308,468,CAN,WAITERS Tony (ENG),N,19,Pasquale DE LUCA
308,468,FRA,MICHEL Henri (FRA),N,20,Daniel XUEREB
308,468,CAN,WAITERS Tony (ENG),N,20,Colin MILLER
308,468,FRA,MICHEL Henri (FRA),N,21,Philippe BERGEROO
308,468,CAN,WAITERS Tony (ENG),N,21,Sven HABERMANN
308,468,FRA,MICHEL Henri (FRA),N,22,Albert RUST
308,439,ESP,MUNOZ Miguel (ESP),S,1,Andoni ZUBIZARRETA
308,439,BRA,SANTANA Tele (BRA),S,1,CARLOS
308,439,ESP,MUNOZ Miguel (ESP),S,2,TOMAS
308,439,BRA,SANTANA Tele (BRA),S,2,EDSON
308,439,ESP,MUNOZ Miguel (ESP),S,3,Jose Antonio CAMACHO
308,439,BRA,SANTANA Tele (BRA),S,4,EDINHO
308,439,ESP,MUNOZ Miguel (ESP),S,4,Antonio MACEDA
308,439,BRA,SANTANA Tele (BRA),S,6,JUNIOR
308,439,ESP,MUNOZ Miguel (ESP),S,5,VICTOR
308,439,BRA,SANTANA Tele (BRA),S,8,CASAGRANDE
308,439,ESP,MUNOZ Miguel (ESP),S,8,GOIKO
308,439,BRA,SANTANA Tele (BRA),S,9,CARECA
308,439,ESP,MUNOZ Miguel (ESP),S,9,Emilio BUTRAGUENO
308,439,BRA,SANTANA Tele (BRA),S,14,JULIO CESAR
308,439,ESP,MUNOZ Miguel (ESP),S,11,JULIO ALBERTO
308,439,BRA,SANTANA Tele (BRA),S,15,ALEMAO
308,439,ESP,MUNOZ Miguel (ESP),S,17,FRANCISCO
308,439,BRA,SANTANA Tele (BRA),S,17,BRANCO
308,439,ESP,MUNOZ Miguel (ESP),S,19,JULIO SALINAS
308,439,BRA,SANTANA Tele (BRA),S,18,SOCRATES
308,439,ESP,MUNOZ Miguel (ESP),S,21,MICHEL
308,439,BRA,SANTANA Tele (BRA),S,19,ELZO
308,439,ESP,MUNOZ Miguel (ESP),N,6,Rafael GORDILLO
308,439,BRA,SANTANA Tele (BRA),N,3,OSCAR
308,439,ESP,MUNOZ Miguel (ESP),N,7,Juan Antonio SENOR
308,439,BRA,SANTANA Tele (BRA),N,5,FALCAO
308,439,ESP,MUNOZ Miguel (ESP),N,10,Francisco CARRASCO
308,439,BRA,SANTANA Tele (BRA),N,7,MULLER
308,439,ESP,MUNOZ Miguel (ESP),N,12,QUIQUE SETIEN
308,439,BRA,SANTANA Tele (BRA),N,10,ZICO
308,439,ESP,MUNOZ Miguel (ESP),N,13,Francisco URRUTICOECHEA
308,439,BRA,SANTANA Tele (BRA),N,11,EDIVALDO
308,439,ESP,MUNOZ Miguel (ESP),N,14,Ricardo GALLEGO
308,439,BRA,SANTANA Tele (BRA),N,12,PAULO VITOR
308,439,ESP,MUNOZ Miguel (ESP),N,15,CHENDO
308,439,BRA,SANTANA Tele (BRA),N,13,JOSIMAR
308,439,ESP,MUNOZ Miguel (ESP),N,16,Hipolito RINCON
308,439,BRA,SANTANA Tele (BRA),N,16,MAURO GALVAO
308,439,ESP,MUNOZ Miguel (ESP),N,18,Ramon Maria CALDERE
308,439,BRA,SANTANA Tele (BRA),N,20,SILAS
308,439,ESP,MUNOZ Miguel (ESP),N,20,ELOY
308,439,BRA,SANTANA Tele (BRA),N,21,VALDO
308,439,ESP,MUNOZ Miguel (ESP),N,22,Juan Carlos ABLANEDO
308,439,BRA,SANTANA Tele (BRA),N,22,LEAO
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,1,Rinat DASAEV
308,610,HUN,MEZEY Gyorgy (HUN),S,1,Peter DISZTL
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,2,Vladimir BESSONOV
308,610,HUN,MEZEY Gyorgy (HUN),S,2,Sandor SALLAI
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,5,Anatoli DEMYANENKO
308,610,HUN,MEZEY Gyorgy (HUN),S,3,Antal ROTH
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,7,Ivan YAREMCHUK
308,610,HUN,MEZEY Gyorgy (HUN),S,5,Jozsef KARDOS
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,8,Pavel YAKOVENKO
308,610,HUN,MEZEY Gyorgy (HUN),S,6,Imre GARABA
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,9,Aleksandr ZAVAROV
308,610,HUN,MEZEY Gyorgy (HUN),S,7,Jozsef KIPRICH
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,10,Oleg KUZNETSOV
308,610,HUN,MEZEY Gyorgy (HUN),S,8,Antal NAGY
